,ma2,ma3,ma4,ma5,ma6,ma12,ma24,lag4,lag5,lag6,lag7,lag8,lag12,lag24,daylength,quarter_q1,quarter_q3,season_summer,varb150,varb151,pred,real
23874,-59.859601449275374,-50.359601449275374,-48.609601449275374,-46.359601449275374,-43.359601449275374,-0.8596014492753739,-8.484601449275383,-43.359601449275374,-37.359601449275374,-28.359601449275374,-28.359601449275374,13.640398550724626,73.64039855072463,-58.359601449275374,10.022499580085997,1,0,0,0,0,-41.19401668283305,-97.35960144927537
1476,36.140398550724626,40.640398550724626,35.390398550724626,38.24039855072463,37.140398550724626,40.640398550724626,38.515398550724626,19.640398550724626,49.640398550724626,31.640398550724626,25.640398550724626,49.640398550724626,55.640398550724626,43.640398550724626,12.257215564499946,0,1,0,0,0,31.099239148017872,22.640398550724626
14904,-4.359601449275374,5.640398550724626,18.140398550724626,25.640398550724626,25.640398550724626,35.890398550724626,20.515398550724615,55.640398550724626,55.640398550724626,25.640398550724626,37.640398550724626,49.640398550724626,19.640398550724626,-40.359601449275374,11.556433942658627,0,0,0,0,0,-6.690469315030249,-43.359601449275374
24936,-52.359601449275374,-64.35960144927537,-71.10960144927537,-73.35960144927537,-80.35960144927537,-91.35960144927537,-68.73460144927539,-91.35960144927537,-82.35960144927537,-115.35960144927537,-88.35960144927537,-115.35960144927537,-121.35960144927537,-1.3596014492753739,12.605687751150741,0,0,0,0,0,-37.11531187907808,-91.35960144927537
1650,-82.35960144927537,-73.35960144927537,-70.35960144927537,-66.15960144927537,-61.359601449275374,-3.859601449275374,-32.109601449275374,-61.359601449275374,-49.359601449275374,-37.359601449275374,43.640398550724626,76.64039855072463,-16.359601449275374,-94.35960144927537,11.929797916752058,0,1,0,0,0,-73.91838646223366,-94.35960144927537
18034,-44.859601449275374,-36.359601449275374,-35.859601449275374,-39.75960144927537,-41.859601449275374,-55.359601449275374,-66.98460144927539,-34.359601449275374,-55.359601449275374,-52.359601449275374,-73.35960144927537,-88.35960144927537,-76.35960144927537,-91.35960144927537,11.719444335384782,1,0,0,0,0,-27.191425971164605,-61.359601449275374
10834,46.640398550724626,37.640398550724626,37.640398550724626,26.840398550724625,20.140398550724626,-3.359601449275374,-22.609601449275385,37.640398550724626,-16.359601449275374,-13.359601449275374,-4.359601449275374,-22.359601449275374,-40.359601449275374,1.6403985507246261,10.37826075021115,1,0,0,0,0,47.79165996195885,28.640398550724626
12216,136.64039855072463,142.64039855072463,135.89039855072463,133.64039855072463,132.14039855072463,111.39039855072463,82.01539855072461,115.64039855072463,124.64039855072463,124.64039855072463,97.64039855072463,100.64039855072463,55.640398550724626,91.64039855072463,13.862637790012593,0,0,0,0,0,109.46323134000437,145.64039855072463
10045,97.64039855072463,102.64039855072463,98.39039855072463,99.44039855072462,99.14039855072463,100.64039855072463,100.64039855072461,85.64039855072463,103.64039855072463,97.64039855072463,82.64039855072463,103.64039855072463,109.64039855072463,70.64039855072463,9.14881465445598,1,0,0,0,0,76.75429304096052,4.640398550724626
17728,13.640398550724626,1.6403985507246261,-6.609601449275374,-10.359601449275374,-15.359601449275374,-2.609601449275374,-7.234601449275384,-31.359601449275374,-25.359601449275374,-40.359601449275374,-43.359601449275374,-13.359601449275374,46.640398550724626,-16.359601449275374,11.119473343002317,1,0,0,0,0,11.478594597278807,37.640398550724626
7524,-10.359601449275374,-12.359601449275374,-10.359601449275374,-8.559601449275373,-11.359601449275374,1.6403985507246261,-34.85960144927538,-4.359601449275374,-1.3596014492753739,-25.359601449275374,-25.359601449275374,-10.359601449275374,-28.359601449275374,-106.35960144927537,13.683240282408985,0,1,1,0,0,-3.605980018299844,31.640398550724626
20477,-101.85960144927537,-101.35960144927537,-102.60960144927537,-102.75960144927538,-100.85960144927537,-95.35960144927537,-56.48460144927538,-106.35960144927537,-103.35960144927537,-91.35960144927537,-88.35960144927537,-91.35960144927537,-91.35960144927537,79.64039855072463,14.106095225331766,0,1,1,0,0,-88.16199250204245,-100.35960144927537
16735,-68.85960144927537,-58.359601449275374,-58.359601449275374,-55.959601449275375,-56.859601449275374,-58.359601449275374,-40.23460144927538,-58.359601449275374,-46.359601449275374,-61.359601449275374,-70.35960144927537,-40.359601449275374,-82.35960144927537,70.64039855072463,9.196124961843255,1,0,0,0,0,-56.85099749576616,-85.35960144927537
1002,58.640398550724626,47.640398550724626,44.390398550724626,35.84039855072463,35.140398550724626,49.390398550724626,113.51539855072463,34.640398550724626,1.6403985507246261,31.640398550724626,61.640398550724626,40.640398550724626,46.640398550724626,151.64039855072463,13.517538746003035,0,1,1,0,0,56.02608277019096,223.64039855072463
1562,-71.85960144927537,-72.35960144927537,-67.35960144927537,-63.15960144927537,-66.85960144927537,-80.60960144927537,-89.23460144927537,-52.359601449275374,-46.359601449275374,-85.35960144927537,-94.35960144927537,-112.35960144927537,-106.35960144927537,-94.35960144927537,12.070202083247942,0,1,0,0,0,-57.52393538661547,-76.35960144927537
16520,12.140398550724626,12.640398550724626,11.390398550724626,8.840398550724625,5.640398550724626,-22.359601449275374,-29.109601449275385,7.640398550724626,-1.3596014492753739,-10.359601449275374,-1.3596014492753739,-58.359601449275374,-64.35960144927537,25.640398550724626,9.045253632036887,0,0,0,0,0,10.65491383020017,-64.35960144927537
25823,109.64039855072463,91.64039855072463,67.64039855072463,55.640398550724626,39.640398550724626,-3.859601449275374,-16.609601449275385,-4.359601449275374,7.640398550724626,-40.359601449275374,-25.359601449275374,-58.359601449275374,-64.35960144927537,-16.359601449275374,14.358993724909318,0,0,0,0,0,102.40308275999483,325.6403985507246
3877,21.140398550724626,20.640398550724626,24.140398550724626,23.840398550724625,23.640398550724626,13.890398550724626,-18.484601449275374,34.640398550724626,22.640398550724626,22.640398550724626,4.640398550724626,13.640398550724626,-10.359601449275374,-67.35960144927537,9.840732308366304,1,0,0,0,0,14.678404024213,22.640398550724626
5460,214.64039855072463,212.64039855072463,202.64039855072463,193.64039855072463,183.64039855072463,196.14039855072463,194.1403985507246,172.64039855072463,157.64039855072463,133.64039855072463,163.64039855072463,199.64039855072463,265.6403985507246,97.64039855072463,13.325195908289137,0,0,0,0,0,188.20666291598056,334.6403985507246
10727,-37.359601449275374,-31.359601449275374,-28.359601449275374,-31.359601449275374,-31.359601449275374,-32.359601449275374,-31.734601449275385,-19.359601449275374,-43.359601449275374,-31.359601449275374,-34.359601449275374,-34.359601449275374,-46.359601449275374,-22.359601449275374,10.17652559129874,1,0,0,0,0,-24.977200311730968,-34.359601449275374
1548,-80.85960144927537,-84.35960144927537,-86.85960144927537,-87.75960144927538,-89.35960144927537,-98.35960144927537,-71.48460144927537,-94.35960144927537,-91.35960144927537,-97.35960144927537,-118.35960144927537,-106.35960144927537,-106.35960144927537,55.640398550724626,12.116991021077217,0,1,0,0,0,-63.09876748001905,-76.35960144927537
11720,4.640398550724626,19.640398550724626,36.140398550724626,45.44039855072462,55.140398550724626,66.14039855072463,-5.109601449275384,85.64039855072463,82.64039855072463,103.64039855072463,115.64039855072463,124.64039855072463,13.640398550724626,-82.35960144927537,12.6517965751067,0,0,0,0,0,11.012900368069687,-76.35960144927537
23369,-83.85960144927537,-93.35960144927537,-95.85960144927537,-95.55960144927538,-94.85960144927537,-83.60960144927537,-77.73460144927539,-103.35960144927537,-94.35960144927537,-91.35960144927537,-94.35960144927537,-85.35960144927537,-40.359601449275374,-106.35960144927537,9.196124961843255,1,0,0,0,0,-79.49028340928504,-67.35960144927537
748,66.14039855072463,40.640398550724626,24.890398550724626,27.440398550724627,35.640398550724626,-15.109601449275374,-3.359601449275374,-22.359601449275374,37.640398550724626,76.64039855072463,4.640398550724626,-70.35960144927537,-91.35960144927537,34.640398550724626,13.92057571055927,0,1,1,0,0,56.903920026089594,154.64039855072463
9859,130.64039855072463,108.64039855072463,95.39039855072463,88.04039855072463,84.64039855072463,100.64039855072463,110.39039855072461,55.640398550724626,58.640398550724626,67.64039855072463,85.64039855072463,103.64039855072463,226.64039855072463,67.64039855072463,9.046803800971999,0,0,0,0,0,94.06864122452026,-61.359601449275374
25976,-95.85960144927537,-94.35960144927537,-95.85960144927537,-93.15960144927537,-76.35960144927537,-27.359601449275374,-35.48460144927538,-100.35960144927537,-82.35960144927537,7.640398550724626,28.640398550724626,19.640398550724626,19.640398550724626,-94.35960144927537,14.748270989392262,0,0,1,0,0,-84.96844052519253,-115.35960144927537
16082,-11.859601449275374,-7.359601449275374,0.14039855072462615,4.0403985507246265,1.6403985507246261,4.140398550724626,41.14039855072462,22.640398550724626,19.640398550724626,-10.359601449275374,-13.359601449275374,-16.359601449275374,55.640398550724626,73.64039855072463,9.204825209860442,0,0,0,0,0,-9.044181738142965,7.640398550724626
18962,99.14039855072463,98.64039855072463,92.39039855072463,97.64039855072463,101.64039855072463,96.14039855072463,82.51539855072461,73.64039855072463,118.64039855072463,121.64039855072463,91.64039855072463,115.64039855072463,67.64039855072463,130.64039855072463,14.088104550749401,0,0,0,0,0,95.0537104256693,115.64039855072463
10239,-86.85960144927537,-79.35960144927537,-83.10960144927537,-82.35960144927537,-82.35960144927537,-66.85960144927537,-70.23460144927539,-94.35960144927537,-79.35960144927537,-82.35960144927537,-91.35960144927537,-37.359601449275374,-52.359601449275374,-79.35960144927537,9.293236759103655,1,0,0,0,0,-76.07171996150845,-82.35960144927537
8813,129.14039855072463,127.64039855072463,123.89039855072463,112.04039855072463,127.64039855072463,183.14039855072463,185.8903985507246,112.64039855072463,64.64039855072463,205.64039855072463,244.64039855072463,244.64039855072463,232.64039855072463,115.64039855072463,10.567234343947,0,0,0,0,0,94.5002246728789,55.640398550724626
5821,-107.85960144927537,-100.35960144927537,-101.10960144927537,-103.95960144927537,-104.35960144927537,-102.35960144927537,-81.23460144927537,-103.35960144927537,-115.35960144927537,-106.35960144927537,-97.35960144927537,-103.35960144927537,-103.35960144927537,-58.359601449275374,14.194029660977714,0,0,0,0,0,-88.16199250204245,-85.35960144927537
820,-110.85960144927537,-104.35960144927537,-104.10960144927537,-100.35960144927537,-100.35960144927537,-103.60960144927537,-58.234601449275374,-103.35960144927537,-85.35960144927537,-100.35960144927537,-112.35960144927537,-94.35960144927537,-112.35960144927537,10.640398550724626,13.803736774568982,0,1,1,0,0,-88.16199250204245,-97.35960144927537
1431,39.140398550724626,35.640398550724626,33.140398550724626,29.240398550724628,28.640398550724626,20.890398550724626,1.5153985507246261,25.640398550724626,13.640398550724626,25.640398550724626,7.640398550724626,-1.3596014492753739,28.640398550724626,-61.359601449275374,12.350504351487622,0,1,0,0,0,31.565708613983773,16.640398550724626
5853,114.14039855072463,112.64039855072463,102.89039855072463,93.44039855072462,86.14039855072463,50.390398550724626,38.890398550724626,73.64039855072463,55.640398550724626,49.640398550724626,25.640398550724626,4.640398550724626,-1.3596014492753739,-19.359601449275374,14.228223702902003,0,0,0,0,0,108.19727851629837,295.6403985507246
20405,322.6403985507246,323.6403985507246,319.6403985507246,310.0403985507246,291.64039855072457,213.89039855072463,120.76539855072461,307.6403985507246,271.6403985507246,199.64039855072463,211.64039855072463,160.64039855072463,37.640398550724626,73.64039855072463,14.464921897277181,0,1,1,0,0,242.73102273986672,139.64039855072463
2881,-40.359601449275374,-46.359601449275374,-46.359601449275374,-48.75960144927537,-52.359601449275374,-26.109601449275374,52.390398550724626,-46.359601449275374,-58.359601449275374,-70.35960144927537,1.6403985507246261,-34.359601449275374,73.64039855072463,97.64039855072463,9.171413022593123,0,0,0,0,0,-24.977200311730968,-88.35960144927537
20478,-100.35960144927537,-102.35960144927537,-101.85960144927537,-102.75960144927538,-102.85960144927537,-96.35960144927537,-64.10960144927539,-100.35960144927537,-106.35960144927537,-103.35960144927537,-91.35960144927537,-88.35960144927537,-88.35960144927537,82.64039855072463,14.106095225331766,0,1,1,0,0,-88.16199250204245,-100.35960144927537
11555,136.64039855072463,129.64039855072463,123.14039855072463,117.44039855072462,113.64039855072463,98.39039855072463,65.26539855072461,103.64039855072463,94.64039855072463,94.64039855072463,100.64039855072463,73.64039855072463,73.64039855072463,37.640398550724626,11.953197055376728,1,0,0,0,0,109.46323134000437,13.640398550724626
24292,6.140398550724626,3.640398550724626,1.6403985507246261,-12.159601449275375,-24.859601449275374,-61.609601449275374,-74.98460144927539,-4.359601449275374,-67.35960144927537,-88.35960144927537,-91.35960144927537,-97.35960144927537,-94.35960144927537,-70.35960144927537,10.984009520729192,1,0,0,0,0,10.65491383020017,1.6403985507246261
12755,-85.35960144927537,-92.35960144927537,-95.85960144927537,-99.15960144927537,-102.35960144927537,61.140398550724626,144.1403985507246,-106.35960144927537,-112.35960144927537,-118.35960144927537,-70.35960144927537,283.6403985507246,277.6403985507246,232.64039855072463,14.767706633659262,0,0,1,0,0,-80.7218581572048,-85.35960144927537
24372,-73.35960144927537,-63.359601449275374,-55.359601449275374,-54.75960144927537,-56.359601449275374,-59.859601449275374,-78.73460144927539,-31.359601449275374,-52.359601449275374,-64.35960144927537,-64.35960144927537,-46.359601449275374,-85.35960144927537,-106.35960144927537,11.119473343002317,1,0,0,0,0,-57.67365175702608,-91.35960144927537
25490,166.64039855072463,177.64039855072463,165.14039855072463,157.64039855072463,150.64039855072463,108.64039855072463,50.140398550724605,127.64039855072463,127.64039855072463,115.64039855072463,76.64039855072463,67.64039855072463,61.640398550724626,-43.359601449275374,13.901373152176694,0,0,0,0,0,121.22936103255435,64.64039855072463
192,-79.35960144927537,-78.35960144927537,-82.35960144927537,-84.75960144927538,-83.35960144927537,-88.10960144927537,-40.109601449275374,-94.35960144927537,-94.35960144927537,-76.35960144927537,-88.35960144927537,-85.35960144927537,-97.35960144927537,31.640398550724626,14.812344810761372,0,1,1,0,0,-58.892009035733366,-82.35960144927537
24609,-5.859601449275374,-5.359601449275374,-2.859601449275374,-3.7596014492753738,-4.859601449275374,-16.859601449275374,-32.23460144927538,4.640398550724626,-7.359601449275374,-10.359601449275374,-25.359601449275374,-16.359601449275374,-55.359601449275374,1.6403985507246261,11.579674668810355,1,0,0,0,0,-6.690469315030249,-88.35960144927537
9202,-20.859601449275374,-26.359601449275374,-35.109601449275374,-35.55960144927538,-37.359601449275374,-57.359601449275374,-47.10960144927538,-61.359601449275374,-37.359601449275374,-46.359601449275374,-64.35960144927537,-94.35960144927537,-73.35960144927537,-16.359601449275374,9.656805411475775,0,0,0,0,0,-20.37843113316704,61.640398550724626
7028,271.6403985507246,266.6403985507246,266.3903985507246,256.0403985507246,257.64039855072457,139.14039855072463,30.515398550724626,265.6403985507246,214.64039855072463,265.6403985507246,232.64039855072463,190.64039855072463,-82.35960144927537,-58.359601449275374,14.65008010832639,0,1,1,0,0,200.3584106944383,274.6403985507246
16357,121.64039855072463,104.64039855072463,99.14039855072463,91.64039855072463,89.64039855072463,72.89039855072463,71.76539855072461,82.64039855072463,61.640398550724626,79.64039855072463,43.640398550724626,52.640398550724626,67.64039855072463,31.640398550724626,9.068700080621738,0,0,0,0,0,92.39159737443546,133.64039855072463
22815,-13.359601449275374,-12.359601449275374,-12.609601449275374,-6.759601449275374,-6.359601449275374,-22.609601449275374,-46.85960144927538,-13.359601449275374,16.640398550724626,-4.359601449275374,-31.359601449275374,-34.359601449275374,-31.359601449275374,-106.35960144927537,9.12836652549379,0,0,0,0,0,-9.044181738142965,-22.359601449275374
21543,-109.35960144927537,-109.35960144927537,-103.35960144927537,-100.35960144927537,-103.35960144927537,-89.35960144927537,61.640398550724605,-85.35960144927537,-88.35960144927537,-118.35960144927537,-106.35960144927537,-94.35960144927537,-67.35960144927537,229.64039855072463,11.510007822018546,0,0,0,0,0,-88.16199250204245,-85.35960144927537
9433,-14.859601449275374,-10.359601449275374,-5.109601449275374,-10.959601449275373,-15.359601449275374,18.890398550724626,83.89039855072461,10.640398550724626,-34.359601449275374,-37.359601449275374,-49.359601449275374,-70.35960144927537,121.64039855072463,79.64039855072463,9.222910986976013,0,0,0,0,0,-10.59907531351785,49.640398550724626
19552,-73.35960144927537,-68.35960144927537,-68.85960144927537,-66.75960144927538,-70.85960144927537,-83.35960144927537,-92.35960144927539,-70.35960144927537,-58.359601449275374,-91.35960144927537,-118.35960144927537,-85.35960144927537,-106.35960144927537,-88.35960144927537,14.889897717954009,0,0,1,0,0,-55.46451651192718,-25.359601449275374
1864,-103.35960144927537,-104.35960144927537,-105.60960144927537,-100.35960144927537,-99.85960144927537,-96.35960144927537,-94.35960144927537,-109.35960144927537,-79.35960144927537,-97.35960144927537,-97.35960144927537,-100.35960144927537,-79.35960144927537,-118.35960144927537,11.187740338021062,0,0,0,0,0,-88.16199250204245,-88.35960144927537
15691,-86.85960144927537,-77.35960144927537,-59.109601449275374,-67.35960144927537,-70.85960144927537,-73.85960144927537,-64.35960144927539,-4.359601449275374,-100.35960144927537,-88.35960144927537,-85.35960144927537,-88.35960144927537,-61.359601449275374,-85.35960144927537,9.858321206144259,0,0,0,0,0,-76.07171996150845,-37.359601449275374
474,-38.859601449275374,-51.359601449275374,-59.859601449275374,-61.359601449275374,-60.859601449275374,-76.10960144927537,-83.98460144927537,-85.35960144927537,-67.35960144927537,-58.359601449275374,-79.35960144927537,-85.35960144927537,-103.35960144927537,-82.35960144927537,14.57532757234174,0,1,1,0,0,2.8240455814648016,-4.359601449275374
8760,66.14039855072463,78.64039855072463,87.89039855072463,92.24039855072462,91.14039855072463,96.64039855072463,85.01539855072461,115.64039855072463,109.64039855072463,85.64039855072463,73.64039855072463,58.640398550724626,103.64039855072463,37.640398550724626,10.653155600303274,0,0,0,0,0,55.44275550153238,22.640398550724626
23722,37.640398550724626,46.640398550724626,54.140398550724626,57.44039855072462,57.140398550724626,24.140398550724626,-21.109601449275385,76.64039855072463,70.64039855072463,55.640398550724626,37.640398550724626,10.640398550724626,-40.359601449275374,-64.35960144927537,9.549696359914105,1,0,0,0,0,30.396989466820045,-37.359601449275374
16782,-31.359601449275374,-28.359601449275374,-29.109601449275374,-28.959601449275375,-30.859601449275374,-41.609601449275374,-56.734601449275395,-31.359601449275374,-28.359601449275374,-40.359601449275374,-52.359601449275374,-37.359601449275374,-49.359601449275374,-76.35960144927537,9.232293366340738,1,0,0,0,0,-23.417930922067818,-19.359601449275374
545,-86.85960144927537,-93.35960144927537,-95.10960144927537,-95.55960144927538,-93.35960144927537,-95.60960144927537,-90.60960144927537,-100.35960144927537,-97.35960144927537,-82.35960144927537,-94.35960144927537,-94.35960144927537,-97.35960144927537,-67.35960144927537,14.493625581782835,0,1,1,0,0,-80.81713621584991,-97.35960144927537
17678,-71.85960144927537,-72.35960144927537,-74.10960144927537,-72.15960144927537,-71.85960144927537,-59.109601449275374,-56.73460144927538,-79.35960144927537,-64.35960144927537,-70.35960144927537,-61.359601449275374,-52.359601449275374,-22.359601449275374,-67.35960144927537,11.028994518716571,1,0,0,0,0,-57.52393538661547,-31.359601449275374
4418,103.64039855072463,73.64039855072463,60.140398550724626,53.84039855072463,46.640398550724626,18.140398550724626,2.140398550724626,19.640398550724626,28.640398550724626,10.640398550724626,-4.359601449275374,-22.359601449275374,-10.359601449275374,49.640398550724626,10.984009520729192,1,0,0,0,0,88.81598925194821,-79.35960144927537
18575,15.140398550724626,6.640398550724626,0.8903985507246261,-12.159601449275375,-24.859601449275374,-47.859601449275374,-45.73460144927538,-16.359601449275374,-64.35960144927537,-88.35960144927537,-73.35960144927537,-88.35960144927537,-49.359601449275374,-49.359601449275374,13.105402604010695,0,0,0,0,0,11.590600421211557,82.64039855072463
403,-91.35960144927537,-89.35960144927537,-88.35960144927537,-85.95960144927537,-83.85960144927537,-80.60960144927537,-52.484601449275374,-85.35960144927537,-76.35960144927537,-73.35960144927537,-109.35960144927537,-88.35960144927537,-58.359601449275374,-10.359601449275374,14.65008010832639,0,1,1,0,0,-76.57336306105157,-88.35960144927537
6229,-88.35960144927537,-89.35960144927537,-87.60960144927537,-87.75960144927538,-86.35960144927537,-93.85960144927537,-94.60960144927537,-82.35960144927537,-88.35960144927537,-79.35960144927537,-85.35960144927537,-112.35960144927537,-88.35960144927537,-82.35960144927537,14.836356478769096,0,0,1,0,0,-76.15882316169949,-106.35960144927537
16827,-7.359601449275374,-3.359601449275374,5.390398550724626,16.640398550724626,19.140398550724626,0.6403985507246261,13.390398550724617,31.640398550724626,61.640398550724626,31.640398550724626,-1.3596014492753739,13.640398550724626,-16.359601449275374,25.640398550724626,9.272048046736014,1,0,0,0,0,-7.353097165850844,97.64039855072463
6198,223.64039855072463,221.64039855072463,226.64039855072463,232.0403985507246,244.1403985507246,246.39039855072465,189.01539855072463,241.64039855072463,253.64039855072463,304.6403985507246,397.6403985507246,445.6403985507246,118.64039855072463,145.64039855072463,14.820582611612142,0,0,1,0,0,203.193740040958,46.640398550724626
23087,-89.85960144927537,-87.35960144927537,-71.85960144927537,-66.75960144927538,-62.859601449275374,-52.109601449275374,-38.73460144927538,-25.359601449275374,-46.359601449275374,-43.359601449275374,-61.359601449275374,-43.359601449275374,-28.359601449275374,-7.359601449275374,9.046803800971999,0,0,0,0,0,-76.4266921271779,-97.35960144927537
6037,156.14039855072463,142.64039855072463,139.64039855072463,138.44039855072464,141.64039855072463,216.64039855072465,163.39039855072463,130.64039855072463,133.64039855072463,157.64039855072463,223.64039855072463,271.6403985507246,313.6403985507246,10.640398550724626,14.479363226430022,0,0,0,0,0,121.41650780931761,-106.35960144927537
25527,-116.85960144927537,-111.35960144927537,-104.85960144927537,-102.75960144927538,-99.35960144927537,-103.85960144927537,-101.85960144927539,-85.35960144927537,-94.35960144927537,-82.35960144927537,-91.35960144927537,-118.35960144927537,-106.35960144927537,-94.35960144927537,13.93966569860199,0,0,0,0,0,-88.16199250204245,-76.35960144927537
10660,-38.859601449275374,-51.359601449275374,-59.859601449275374,-58.359601449275374,-62.359601449275374,-64.60960144927537,-64.60960144927539,-85.35960144927537,-52.359601449275374,-82.35960144927537,-85.35960144927537,-61.359601449275374,-58.359601449275374,-109.35960144927537,10.098626847823306,1,0,0,0,0,-24.977200311730968,1.6403985507246261
26032,-85.35960144927537,-89.35960144927537,-89.10960144927537,-93.15960144927537,-90.35960144927537,-95.85960144927537,-100.60960144927539,-88.35960144927537,-109.35960144927537,-76.35960144927537,-103.35960144927537,-82.35960144927537,-115.35960144927537,-88.35960144927537,14.786245595191378,0,0,1,0,0,-76.67435117817924,22.640398550724626
14511,-70.35960144927537,-71.35960144927537,-72.60960144927537,-44.55960144927538,-29.359601449275374,2.390398550724626,10.015398550724617,-76.35960144927537,67.64039855072463,46.640398550724626,31.640398550724626,31.640398550724626,25.640398550724626,151.64039855072463,12.674810508670832,0,1,0,0,0,-57.34676671191667,-79.35960144927537
3209,10.640398550724626,19.640398550724626,18.140398550724626,28.040398550724625,34.140398550724626,61.140398550724626,73.76539855072463,13.640398550724626,67.64039855072463,64.64039855072463,94.64039855072463,76.64039855072463,76.64039855072463,46.640398550724626,9.049127925614153,0,0,0,0,0,11.264734630385437,25.640398550724626
6753,93.14039855072463,88.64039855072463,89.39039855072463,99.44039855072462,95.14039855072463,103.39039855072463,51.390398550724626,91.64039855072463,139.64039855072463,73.64039855072463,85.64039855072463,88.64039855072463,193.64039855072463,-40.359601449275374,14.85824202961909,0,1,1,0,0,60.182750825904144,-10.359601449275374
6507,105.14039855072463,106.64039855072463,91.64039855072463,89.24039855072462,86.14039855072463,34.390398550724626,-23.859601449275374,46.640398550724626,79.64039855072463,70.64039855072463,61.640398550724626,64.64039855072463,-85.35960144927537,-73.35960144927537,14.949323409732735,0,0,1,0,0,102.40308275999483,-70.35960144927537
6648,3.140398550724626,-8.359601449275374,-11.859601449275374,-21.759601449275372,-24.359601449275374,-53.609601449275374,-19.484601449275374,-22.359601449275374,-61.359601449275374,-37.359601449275374,-55.359601449275374,-79.35960144927537,-100.35960144927537,232.64039855072463,14.905947643093649,0,1,1,0,0,15.231920995121408,-13.359601449275374
20091,3.140398550724626,-5.359601449275374,-7.359601449275374,-13.959601449275373,-18.359601449275374,-37.859601449275374,-65.73460144927539,-13.359601449275374,-40.359601449275374,-40.359601449275374,-31.359601449275374,-40.359601449275374,-97.35960144927537,-88.35960144927537,14.77708901302399,0,1,1,0,0,15.231920995121408,-52.359601449275374
3574,3.140398550724626,17.640398550724626,29.390398550724626,37.040398550724625,38.640398550724626,46.140398550724626,16.390398550724626,64.64039855072463,67.64039855072463,46.640398550724626,40.640398550724626,73.64039855072463,52.640398550724626,-16.359601449275374,9.25172901060774,1,0,0,0,0,10.870908824502635,-61.359601449275374
16737,-73.35960144927537,-77.35960144927537,-71.10960144927537,-64.35960144927537,-63.359601449275374,-57.859601449275374,-52.35960144927538,-52.359601449275374,-37.359601449275374,-58.359601449275374,-46.359601449275374,-61.359601449275374,-52.359601449275374,37.640398550724626,9.196124961843255,1,0,0,0,0,-57.67365175702608,-67.35960144927537
3578,-55.359601449275374,-54.359601449275374,-43.359601449275374,-36.75960144927537,-27.859601449275374,14.390398550724626,11.765398550724626,-10.359601449275374,-10.359601449275374,16.640398550724626,46.640398550724626,64.64039855072463,73.64039855072463,-10.359601449275374,9.272048046736014,1,0,0,0,0,-41.19401668283305,-55.359601449275374
5538,120.14039855072463,172.64039855072463,201.14039855072463,212.84039855072464,216.14039855072463,219.89039855072463,140.26539855072463,286.6403985507246,259.6403985507246,232.64039855072463,253.64039855072463,247.64039855072463,193.64039855072463,-64.35960144927537,13.743921662714655,0,0,0,0,0,108.1054143020554,-88.35960144927537
15981,-56.859601449275374,-47.359601449275374,-39.609601449275374,-16.959601449275375,-12.359601449275374,-22.109601449275374,49.64039855072462,-16.359601449275374,73.64039855072463,10.640398550724626,-40.359601449275374,-76.35960144927537,28.640398550724626,4.640398550724626,9.478394780844518,0,0,0,0,0,-41.19401668283305,-64.35960144927537
19168,-100.35960144927537,-96.35960144927537,-94.35960144927537,-92.55960144927538,-93.85960144927537,-94.60960144927537,-96.48460144927539,-88.35960144927537,-85.35960144927537,-100.35960144927537,-115.35960144927537,-91.35960144927537,-91.35960144927537,-121.35960144927537,14.358993724909318,0,0,0,0,0,-86.77077111792072,-115.35960144927537
15866,-79.35960144927537,-84.35960144927537,-80.85960144927537,-78.75960144927538,-75.35960144927537,-71.60960144927537,-45.35960144927538,-70.35960144927537,-70.35960144927537,-58.359601449275374,-58.359601449275374,-73.35960144927537,-64.35960144927537,-34.359601449275374,9.59459216883361,0,0,0,0,0,-60.293684970702195,-85.35960144927537
24954,-97.35960144927537,-95.35960144927537,-97.35960144927537,-93.15960144927537,-93.35960144927537,-91.35960144927537,-86.98460144927537,-103.35960144927537,-76.35960144927537,-94.35960144927537,-85.35960144927537,-94.35960144927537,-100.35960144927537,-115.35960144927537,12.605687751150741,0,0,0,0,0,-86.45709680557786,-25.359601449275374
13955,127.64039855072463,138.64039855072463,144.89039855072463,145.64039855072463,143.64039855072463,131.89039855072463,70.26539855072461,163.64039855072463,148.64039855072463,133.64039855072463,163.64039855072463,151.64039855072463,85.64039855072463,-19.359601449275374,13.99624134980788,0,1,1,0,0,108.19727851629837,-118.35960144927537
17991,-85.35960144927537,-72.35960144927537,-59.109601449275374,-45.75960144927537,-40.859601449275374,-10.609601449275374,27.515398550724615,-19.359601449275374,7.640398550724626,-16.359601449275374,-1.3596014492753739,16.640398550724626,13.640398550724626,61.640398550724626,11.626206502942901,1,0,0,0,0,-75.97644190286333,-88.35960144927537
21327,-22.359601449275374,-37.359601449275374,-49.359601449275374,-57.75960144927537,-63.859601449275374,-78.60960144927537,-80.85960144927539,-85.35960144927537,-91.35960144927537,-94.35960144927537,-103.35960144927537,-103.35960144927537,-79.35960144927537,-82.35960144927537,12.257215564499946,0,1,0,0,0,-20.37843113316704,-52.359601449275374
